x, y, th, stamp, 
-7.880897521972656, 4.218961715698242, -0.7869113477286339, 1731681971312803872, 
-7.879024505615234, 4.217005252838135, -0.7868336210943144, 1731681971403241611, 
-7.876723766326904, 4.214587211608887, -0.7872933808060357, 1731681971519429098, 
-7.874655723571777, 4.212441444396973, -0.7871643258696959, 1731681971612882038, 
-7.872372150421143, 4.210325717926025, -0.7888592456269378, 1731681971712804622, 
-7.87047004699707, 4.208250045776367, -0.7892902816014086, 1731681971803450316, 
-7.867899417877197, 4.205712795257568, -0.792084140493217, 1731681971918877333, 
-7.865729808807373, 4.203540802001953, -0.7932157848000099, 1731681972012883462, 
-7.863337993621826, 4.201165676116943, -0.7945440205416963, 1731681972113816418, 
-7.861421585083008, 4.199113368988037, -0.7963070017685552, 1731681972203392922, 
-7.859180927276611, 4.196774482727051, -0.7958309812721792, 1731681972318895470, 
-7.857290267944336, 4.19501256942749, -0.796397193231545, 1731681972412888709, 
-7.855165481567383, 4.192709922790527, -0.7955473130308669, 1731681972513826677, 
-7.852987766265869, 4.190340995788574, -0.7955678014155473, 1731681972623259471, 
-7.851004600524902, 4.1884002685546875, -0.795634333101998, 1731681972719045191, 
-7.849120140075684, 4.186570644378662, -0.7955739777530159, 1731681972812847193, 
-7.8471198081970215, 4.184403419494629, -0.7960514453607059, 1731681972913824264, 
-7.844498634338379, 4.181612968444824, -0.8032587027366467, 1731681973003344620, 
-7.84161901473999, 4.178908348083496, -0.811405807225792, 1731681973119928127, 
-7.841390609741211, 4.178747177124023, -0.8182606989947477, 1731681973212905150, 
-7.844366073608398, 4.182044506072998, -0.8263810686958615, 1731681973313837602, 
-7.8460869789123535, 4.184055805206299, -0.8255026352011211, 1731681973402713850, 
-7.847049236297607, 4.184843063354492, -0.8150180999107125, 1731681973519891867, 
-7.848010540008545, 4.18605899810791, -0.8021342418639096, 1731681973612854246, 
-7.847579479217529, 4.185542106628418, -0.7901861010817971, 1731681973713833356, 
-7.845141410827637, 4.182956218719482, -0.785131935398132, 1731681973803611376, 
-7.84236478805542, 4.1803202629089355, -0.788896583113339, 1731681973920065756, 
-7.840062141418457, 4.178089618682861, -0.7914563275366531, 1731681974012905236, 
-7.837482452392578, 4.17525577545166, -0.7986596234329673, 1731681974114152690, 
-7.83649206161499, 4.174311637878418, -0.8066576100643137, 1731681974203649389, 
-7.835840225219727, 4.173323154449463, -0.8405238216936137, 1731681974319895804, 
-7.836432456970215, 4.17432165145874, -0.8550487495053314, 1731681974412915526, 
-7.8385910987854, 4.176823616027832, -0.8596370581921211, 1731681974509867345, 
-7.840719223022461, 4.1794586181640625, -0.8556966298839158, 1731681974602949634, 
-7.841793060302734, 4.180769443511963, -0.8337097432612333, 1731681974720138299, 
-7.842319011688232, 4.1813459396362305, -0.8048145460527893, 1731681974812925949, 
-7.842916965484619, 4.181796073913574, -0.7720025591549425, 1731681974909858206, 
-7.842768669128418, 4.181580066680908, -0.7489417512374613, 1731681975002791734, 
-7.8405070304870605, 4.1792311668396, -0.7271020671907614, 1731681975120912555, 
-7.838933944702148, 4.17758321762085, -0.7408929922227425, 1731681975212898510, 
-7.838778972625732, 4.177399635314941, -0.764425155675905, 1731681975310850934, 
