odom_x, odom_y, odom_th, stamp, 
0.7435246109962463, 0.9624382257461548, 2.016804302260915, 1732895430327651445, 
0.7434394359588623, 0.9622492790222168, 2.015054139698454, 1732895430428600158, 
0.743482232093811, 0.9620838761329651, 2.0161691488087516, 1732895430467530166, 
0.7404375672340393, 0.9697277545928955, 1.9683904927950278, 1732895430617632563, 
0.7356858849525452, 0.980948805809021, 1.9011252585593013, 1732895430727536489, 
0.7340318560600281, 0.9853946566581726, 1.8731909500074686, 1732895430777440622, 
0.7315444350242615, 0.9937284588813782, 1.8247509045368622, 1732895430867415259, 
0.7290939092636108, 1.002808928489685, 1.7685239587228108, 1732895430967593067, 
0.7273122668266296, 1.009163737297058, 1.725899804645039, 1732895431127178663, 
0.7272415161132812, 1.0085172653198242, 1.7273704989963539, 1732895431228492987, 
0.7272915244102478, 1.008515477180481, 1.7273704989963539, 1732895431267608657, 
0.7269096970558167, 1.0132423639297485, 1.7125589596850952, 1732895431367470628, 
0.7257306575775146, 1.0234578847885132, 1.673173985298024, 1732895431462539387, 
0.7245696783065796, 1.0354090929031372, 1.6261345123925757, 1732895431577292376, 
0.7242509722709656, 1.0441532135009766, 1.5973722174942873, 1732895431667685636, 
0.7240129709243774, 1.0533297061920166, 1.570991736174615, 1732895431766980748, 
0.7243218421936035, 1.0688821077346802, 1.5239369533846097, 1732895431927507425, 
0.7246711254119873, 1.0741081237792969, 1.5092078137154312, 1732895431978058005, 
0.7250378727912903, 1.0828112363815308, 1.4808761155481145, 1732895432067685542, 
0.7261988520622253, 1.092534065246582, 1.4503570805421735, 1732895432167584353, 
0.7274709343910217, 1.1033498048782349, 1.4142224316347272, 1732895432277527334, 
0.7291582226753235, 1.112740159034729, 1.384297669347407, 1732895432374407238, 
0.7309099435806274, 1.1219562292099, 1.3636969271730683, 1732895432467432796, 
0.7331311106681824, 1.1330727338790894, 1.3443421865437843, 1732895432585318776, 
0.735043466091156, 1.1414271593093872, 1.3308423167765693, 1732895432677819185, 
0.738797128200531, 1.1560442447662354, 1.3112828289789016, 1732895432826430726, 
0.7399827241897583, 1.1601227521896362, 1.3093663958952553, 1732895432867551261, 
0.7418785691261292, 1.167516827583313, 1.3070511841858288, 1732895432947405273, 
0.7452598810195923, 1.1796916723251343, 1.3066503257862387, 1732895433078593876, 
0.7491785883903503, 1.1937458515167236, 1.3023510420265918, 1732895433227433528, 
0.7502103447914124, 1.1974140405654907, 1.3021891498814762, 1732895433267429242, 
0.7517085075378418, 1.2025729417800903, 1.3013704714489958, 1732895433367423972, 
0.7514646053314209, 1.201651692390442, 1.3024732765584568, 1732895433477830382, 
0.7517865300178528, 1.2034415006637573, 1.3049216714026977, 1732895433627590687, 
0.7526343464851379, 1.2067301273345947, 1.3101285356663044, 1732895433667455784, 
0.7564445734024048, 1.2208201885223389, 1.323974838979412, 1732895433787802322, 
0.7592362761497498, 1.2319788932800293, 1.3344209296213927, 1732895433907432501, 
0.7619720697402954, 1.24301278591156, 1.3485764171308259, 1732895434028441177, 
0.7627993822097778, 1.2468864917755127, 1.3528406560127704, 1732895434067442952, 
0.7641473412513733, 1.2527230978012085, 1.3576415455241058, 1732895434187437294, 
0.7641204595565796, 1.252358078956604, 1.3576415455241058, 1732895434267000099, 
0.7650525569915771, 1.258339524269104, 1.3683790763986523, 1732895434377466112, 
0.7672750353813171, 1.2693579196929932, 1.3834720096103612, 1732895434467445658, 
0.7694210410118103, 1.281026840209961, 1.4051514425721752, 1732895434587079022, 
0.7713422179222107, 1.2939883470535278, 1.427991515541261, 1732895434727420080, 
0.7721032500267029, 1.299165964126587, 1.436822991306619, 1732895434777593091, 
0.7727418541908264, 1.3043888807296753, 1.4448717071314874, 1732895434868603615, 
0.7733304500579834, 1.309269666671753, 1.4580699866291733, 1732895434966903748, 
0.7743481397628784, 1.320892095565796, 1.481298959032976, 1732895435066961831, 
0.7756220698356628, 1.3360532522201538, 1.5138197280436905, 1732895435227011164, 
0.7757353782653809, 1.340085744857788, 1.5208233610833888, 1732895435267449724, 
0.7763656973838806, 1.3562055826187134, 1.5480323377598444, 1732895435427467299, 
0.7762860655784607, 1.366239070892334, 1.5673686790025958, 1732895435526854610, 
0.776280403137207, 1.371461272239685, 1.578669054212023, 1732895435577559086, 
0.7761049270629883, 1.3800702095031738, 1.5942961585776978, 1732895435667430348, 
0.7757599353790283, 1.3895785808563232, 1.6083753910082208, 1732895435767553443, 
0.7749361395835876, 1.4057857990264893, 1.6353553509438887, 1732895435927588324, 
0.7747395038604736, 1.4107385873794556, 1.6434675234403529, 1732895435977201779, 
0.7739648222923279, 1.4196195602416992, 1.6579871125349357, 1732895436067592773, 
0.7730532288551331, 1.4297521114349365, 1.6716465741083366, 1732895436167361684, 
0.7722674012184143, 1.439123272895813, 1.6812669253777608, 1732895436263034765, 
0.7709060907363892, 1.450280785560608, 1.6889321542695048, 1732895436378626229, 
0.7697228193283081, 1.4589653015136719, 1.695987330800519, 1732895436467386064, 
0.7682777047157288, 1.4694042205810547, 1.7018004040074926, 1732895436567084753, 
0.7667883634567261, 1.4801772832870483, 1.7042846089659058, 1732895436677498867, 
0.7653794884681702, 1.4901655912399292, 1.7043638754026322, 1732895436779695517, 
0.7641509771347046, 1.4991194009780884, 1.7016249053967538, 1732895436868459724, 
0.7625827789306641, 1.510606288909912, 1.6982842990683136, 1732895436985351718, 
